identifier,counting,library_id,counting_time_s,characterization,volume_m3,mass_t,density_g_cm3,filling,total_activity_Bq_g,true_total_activity_Bq_g,LL,true_LL,IRAS,true_IRAS,bgo_10cm_c_s,true_bgo_10cm_c_s,bgo_40cm_c_s,true_bgo_40cm_c_s,DR_10cm_uSv_h,true_DR_10cm_uSv_h,DR_40cm_uSv_h,true_DR_40cm_uSv_h,Ag-108m,Ag-110m,Al-26,Ar-39,Ar-42,Au-195,Ba-133,Be-10,Bi-207,Bi-208,C-14,Ca-41,Ca-45,Cd-109,Cd-113m,Ce-144,Cl-36,Co-57,Co-58,Co-60,Cs-134,Cs-137,Eu-150,Eu-152,Eu-154,Fe-55,Gd-148,Gd-153,Ge-68,H-3,Hf-172,Hf-178n,Hg-194,Ho-163,Kr-85,Lu-173,Lu-174,Mn-54,Mo-93,Na-22,Nb-91,Nb-93m,Nb-94,Ni-59,Ni-63,Os-194,Pb-202,Pm-143,Pm-144,Pm-145,Pm-146,Pm-147,Po-208,Po-209,Pt-193,Rh-101,Rh-102,Rh-102m,Ru-106,S-35,Sb-124,Sb-125,Si-32,Sm-145,Sn-119m,Sn-121m,Sr-90,Ta-179,Tb-157,Tc-99,Ti-44,Tl-204,V-49,Zn-65
280,4,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7426236423030887,11825.601939469545,17558.774152058206,32468.4407899594,24950.080599918,337.14948375134367,264.0262037658576,198822.0965412597,152599.79229048162,71179.23164830163,54631.43259166279,737.9351215094315,566.3794327951972,264.18419214504803,202.7664608163758,0.0284571958934206,0.448942209499701,0.0033836329170062523,3.104963056155688,0.37483586663265245,9.602630576446941,9.023234210758424,0.0,4.901492707890704,0.0,0.3479193342879164,0.016440127820738993,3.1823199909296607,0.19419757988066708,0.20352195409131343,0.0,0.08305887682888598,883.2971672625624,20.10384282557392,602.1266975729736,0.0703329713618012,0.0002946382659323732,0.014583626640149786,34.337310548292386,13.011454678017918,4911.072354435467,0.4108168967935185,0.31202780200578856,0.08013743467922528,2083.388144818461,51.46226380679848,0.027943272600690527,1.6374345658342175,0.00899132335049344,0.660803133707096,44.51854022387069,0.043070454582510596,1980.550457879724,0.13426517838280144,456.30863364592,0.5607798900256905,5.5185968421022835,0.026022641760805564,0.3691727258040936,135.33928195819843,0.055276655914956514,0.06923556172178141,8.23307506531751,0.1584194231492053,1.1176369708038452,0.0537479636261832,0.01160013609014819,0.007820119225271649,0.0,38.490666543261725,2.275538179985623,1.691645170745563,0.4452160356517017,0.4949154785321649,4.085508599452716,0.023558333845233644,0.2240067622108748,0.3734018203358915,0.7441854015172902,0.0939078043858195,0.02092322937329368,0.8277475979727391,10.561194202643835,0.31886076872490315,0.003317570425858137,23.182790418066183,50.21620576536887,411.64638024125895,13.268337276141509
281,1,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7203435512586724,2161.468859905243,290.62261326754447,2257.7101207355495,1262.5458206653184,24.31734784660358,12.683755992868198,32495.77434953916,19187.94766263041,11704.830856035647,6911.411910045422,71.54389198330699,42.24489129541378,25.769786109404368,15.216418658798425,0.003349321107369779,0.06468263668055439,0.0008454426564285216,0.7758135349478973,0.09365739091195015,2.3993363649021524,0.16182422873685418,0.0,0.0512311226572842,0.0,0.08693196142076524,0.004107769866799748,0.7951421246716136,0.04852267424788084,0.05085248480816979,0.0,0.02075329067560699,20.86779483285972,0.8808420024503787,150.44882444075338,0.010268333147463485,7.361902556963998e-05,0.003643900017948433,8.579602976035764,3.2510733512770282,1227.092346920481,0.10264769762262965,0.0779640168652607,0.020023332115623276,520.560371272613,0.4384534888486874,0.006981973280286087,0.40913333775331806,0.0022465936715660943,0.1651098598579411,0.432436973455429,0.010761687342857372,46.40812606573415,0.033547820304998886,4.635568511901364,0.14011781169054574,1.3788898761728132,0.0065020798405664,0.09224238492777212,33.816198406978835,0.013811558157016192,0.017299363925438363,0.08788163017009903,0.0032630050986908253,0.2792554608302928,0.0027986612840497256,0.002898437895463094,0.0019539537927332437,0.0,9.617370491486882,0.06594313898404607,0.07221531449813863,0.012190463779674657,0.12366077146691067,1.0208150020714823,0.0058863419394697535,0.023902834466323027,0.09329907665614494,0.1859439537817161,0.023464029800715675,0.005227928400126743,0.20682300510942436,2.638845377364618,0.07967131835924401,0.0008289361235461176,0.1710172216617831,12.547141915027142,102.8549543513358,6.881652446458637
282,6,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.756657610050608,743.3544369779324,406.02781062990863,1589.5231965581393,818.714756446395,16.4477627434073,8.353495492179759,9541.99326245019,4938.473312743305,3423.6214172302502,1771.9005386916938,37.63979750853575,19.48053518591928,13.50497881795224,6.989522592106198,0.00098309229288391,0.0156020087523879,0.0002481542178148692,0.2277166871949298,0.027490305117223987,0.7042528956633076,0.0543737264639283,0.0,0.1429583795524925,0.0,0.025516257933581383,0.0012057120734425154,0.23339001231980047,0.014242368991807062,0.014926214682403826,0.0,0.006091503161723048,21.804307850860848,1.5465001852827334,44.15971925047787,0.0030139598009350363,2.1608646745719785e-05,0.0010695570561455713,2.5182839421354437,0.9542546243798677,360.1759849958658,0.0301291387657756,0.022883988021888683,0.005877245820775475,152.79481201513602,0.6397835683297398,0.002049347883028415,0.12008876372651431,0.0006594198803150331,0.04846302444645352,0.5933387380431885,0.0031587690597685535,87.14932994261845,0.00984695182326021,14.584968745077273,0.04112736174075247,0.40473157590604236,0.0019084896234378736,0.027074972746025203,9.925726128612643,0.0040539667417984135,0.0050777070342616065,0.0704125677595748,0.0009577568293184539,0.08196702629793441,0.0008214626936449521,0.0008507491115625178,0.0005735242613975083,0.0,2.822889327388116,0.019355621520176596,0.021196629655810935,0.0035781433324229466,0.036296893449152524,0.2996294857451989,0.0017277583153310816,0.007015956842781065,0.027385132763776767,0.054578244966998674,0.006887158954787921,0.0015345008594740525,0.060706661378859716,0.7745535496406124,0.023385114932853116,0.00024330922244454785,0.522502062583025,3.6828354520091144,30.189972733647778,5.595336999808436
283,3,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7306611606744275,360.7152803936898,92.1396699990414,402.13377587673625,189.5875943684658,4.326038700306712,1.961461210628896,3148.269199757988,1504.0757707952296,1133.209782311968,541.3874318417847,12.946368879750692,6.185087270588945,4.660005523377892,2.2263030747254446,0.0005536362756041604,0.010691914247720872,0.00013975002949464824,0.12824047091416468,0.015481384861308352,0.3966056422787163,0.02674923079284688,0.0,0.0481937899063752,0.0,0.014369684425317008,0.0006790063828427449,0.13143544926478412,0.008020703835723555,0.008405816997499361,0.0,0.0034304786515965088,3.791303561196843,0.0917187005683189,24.86889855055241,0.001697335531047006,1.2169081979120928e-05,0.0006023295975330248,1.4181917127512949,0.53739611229167,202.8359822760998,0.016967465103924564,0.012887300603530166,0.0033098179190063975,86.04761858883477,0.23916968633872984,0.0011541066261935415,0.06762894630820428,0.0003713575716538213,0.02729233923738661,0.19433273449943977,0.0017788860215898655,8.97403600915271,0.0055453895559398345,2.486861819286911,0.023161202202878036,0.22792781911319895,0.0010747811724266076,0.015247487119669265,5.589751935081968,0.002283023745174903,0.0028595512663525764,0.014526662825591,0.000539368406971057,0.046160385439310364,0.00046261327603659436,0.0004791061561649737,0.00032298476790748143,0.0,1.589732668001337,0.010900272830945405,0.011937051264615738,0.002015059992311859,0.020440885408876695,0.16873873770542383,0.0009730008929659814,0.003951092124669433,0.015422156210569738,0.030736174509007997,0.003878558565480371,0.000864166413367375,0.03418744115220486,0.4361960169793019,0.013169514225384009,0.00013702153166025329,0.2000719816977428,2.0740181955165253,17.00172423874514,0.7536350857537302
284,2,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7571451582340749,1015.4096555061183,271.8992707958146,1211.4446557232613,796.3791677413323,12.842903233352608,7.909184939964357,17266.71480513348,11679.6016948308,6209.504042166791,4200.250873048998,36.99941987066709,25.02725572908189,13.305834366154487,9.00037137162147,0.001504416237728611,0.02905353228366435,0.00037974790103009867,0.34847255369366775,0.042068137140150876,1.0777111156016201,0.0551826688741151,0.0,0.1128073286063085,0.0,0.03904727261032889,0.001845089046513915,0.3571543860114978,0.021794953871667865,0.02284143604682209,0.0,0.009321765957281786,27.67668365415751,9.000002999515065,67.57717375554756,0.00461223233790868,3.306749455255994e-05,0.0016367323943944473,3.8537045618026795,1.4602862439632758,551.1736834780199,0.046106317703951176,0.03501913646695809,0.008993890105637664,233.82036244221226,0.5297227064022912,0.003136096431941789,0.183770626040557,0.0010091036036065637,0.07416247836996606,0.4722009618966984,0.0048338324887180345,31.1011409647882,0.015068691233034961,5.08318222207426,0.0629367875891107,0.6193566556486484,0.0029205424554941,0.04143255819419777,15.18923875939217,0.006203744488406317,0.007770363950634705,0.039473835797661845,0.001465645632919532,0.12543331507482602,0.001257076089349104,0.0013018927998238088,0.0008776584028002417,0.0,4.319839115995358,0.029619712734053106,0.032436988948185565,0.005475596715773568,0.05554477059709642,0.4585199852752586,0.0139120769901258,0.010736448117724577,0.04190719294657778,0.08352053876265975,0.010539350006504904,0.00234823121543267,0.09289879269497389,1.1852914985747647,0.03578600593330909,0.00037233365339578006,0.2798193120648842,5.63580601230424,46.199411312491115,6.5704907956472605
285,5,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7674666919920381,546.8276556277466,330.31759986993006,921.7463225996455,546.1048467798555,9.646968253665987,5.693820329817286,5344.748554284,3008.409773802124,1919.5218947835551,1080.4452951608714,25.911439737801004,14.584826165115642,9.305877609940566,5.238018752652427,0.0007794265408908175,0.0182441350580823,0.00019674448167172242,0.18054096353740762,0.021795179944596753,0.5583538822880518,0.03765840741849342,0.0,0.1379714665641109,0.0,0.020230093147518682,0.0009559265162752818,0.1850389544274136,0.011291798824716941,0.01183397323192478,0.0,0.004829535611798285,9.331869719622883,0.0753774475313725,35.01121661847273,0.0023895622812131804,1.7132015893381485e-05,0.0008479785291688279,1.9965748447092169,0.7565631288061538,285.5588677984084,0.023887330394320352,0.018143146635159143,0.004659665641985643,121.1405405749462,0.3367105977756078,0.0016247875638054452,0.09521015512860365,0.0005228088553118949,0.038423012548087304,0.1556215671613185,0.0025043716236508797,40.93042193809447,0.007806973621375491,9.949001513899734,0.032607068054133756,0.32088394394013153,0.0015131106980388641,0.021465891356183747,7.869428372344813,0.003214112548046882,0.004025766103568515,0.020451092270790748,0.0007593397872140489,0.06498604071759305,0.0006512815026759097,0.0006745006974329034,0.0004547081026000963,0.0,2.238075590349017,0.015345746515830531,0.01680535576441893,0.0028368647588729408,0.0287773206146946,0.2375556957507882,0.0013698212232581034,0.005562471613897449,0.021711795989460412,0.04327135202914546,0.0054603565906802,0.0012166006239203446,0.04813015362855891,0.614090455495389,0.01854045583754797,0.00019290321670661548,0.6642814858112218,2.9198679694750713,23.93556148054745,1.0393633619278462
286,6,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7103571661481437,1676.9940247457043,622.5336739973427,1829.631996612711,1032.4006197390545,19.686942398342605,10.7229265471598,11317.571721453009,6646.038743561017,4074.590659607402,2392.7294701010283,59.24634072688821,34.79133912964185,21.33006907162799,12.525696230769922,0.0025893154344547166,0.0463286183087422,0.0006536004309708844,0.5997710867074775,0.07240527858181783,1.8548949124105933,0.3591756624829746,0.0,0.418022233719255,0.0,0.06720593882710037,0.0031756620450301572,0.6147137613849628,0.03751223168020511,0.039313377121243206,0.0,0.01604409196354238,13.14455158681497,0.3507484936579403,116.3099776736342,0.007938311273394056,5.69138858491479e-05,0.0028170504575756134,6.632776522520019,2.5133614058332934,948.6487116422286,0.07935556467866957,0.06027294061387817,0.015479770745812839,402.4382735163175,0.7627888098194232,0.0053976703331954515,0.3162955214606366,0.0017368115753172968,0.12764422842889336,0.4755066035429307,0.008319716815542735,36.01838669682459,0.025935372012229285,14.750650785789423,0.10832320963613536,1.0660013550003982,0.005026671121556542,0.07131135634587098,26.142851540005005,0.010677531225996791,0.013373907303131954,0.06794011505907126,0.002522585680469302,0.21588866868948156,0.0021636076763901497,0.0022407436426496253,0.0015105755917528816,0.0,7.435060734451998,0.0603680176653503,0.047009792477989,0.009424284804588571,0.09560049154179177,0.7891784501553292,0.004550652370359427,0.018478962221532152,0.07212827061417326,0.14375078830486585,0.018139728192621708,0.004041641652956572,0.1598921041496349,2.0400561324845574,0.06159283260629158,0.0006408394507627767,1.785210306273585,9.700027909353459,79.51579208874159,0.494459470850294
287,6,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.8097725646559457,196.18945147425936,96.71728222817836,408.6093998768547,272.2641930258673,4.206667032526444,2.6385846432804527,3780.097760188439,2371.5132461844864,1355.7769965653022,850.5714164563175,9.862895862792598,6.187667533546758,3.537444843655764,2.219280515104577,0.0002552940503785474,0.004930280429370494,6.444185947042035e-05,0.059134544979739,0.007138812286820526,0.18288371857466826,0.012334667677193524,0.0,0.022,0.0,0.006626182389507318,0.0003131050065670739,0.06060782084684383,0.003698525655447911,0.003876109934614851,0.0,0.001581870315032206,8.130591377538911,2.035431031873428,11.46760448905816,0.0007826793179322453,5.611435458141113e-06,0.0002777476285297275,0.6539598695307146,0.24780534840299426,93.53220112115724,0.00782407707354538,0.005942622104974638,0.0015262309566629279,39.67847852996961,0.11028648346163797,0.0005321843386222202,0.031185217419169117,0.00017124126937453384,0.01258510710956279,0.08961116367846622,0.0008202840702912281,23.04748011971996,0.002557102962803285,2.1235724713074706,0.010680147567203297,0.1051026074327565,0.0004956056004097047,0.007030956814791935,2.577559446517733,0.0010527532329417356,0.0013186029478570672,0.0066985686354847146,0.00024871481752456023,0.021285584570802478,0.0002133213125700459,0.00022092654791302816,0.00014893548931506532,0.0,0.7330612348157087,0.005026359225118623,0.005504440914018049,0.0009291891623822513,0.009425748743904502,0.07780920019659428,0.00044867244061303375,0.0018219368137048066,0.00711150063328226,0.014173136460365904,0.0017884899697574142,0.0003984864315997169,0.015764592582558412,0.20113972447364464,0.006072757108351078,6.318368818669865e-05,0.0470544584003711,0.9563761065230331,7.839874725679473,1.9868738731182496
288,5,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7409538381558634,383.63572295350855,188.8332723884864,828.3472079129456,498.0440928882193,8.54249203651353,4.866388814300482,5231.765224327448,3058.6390663146294,1877.2919321048323,1097.5183702268007,19.10491940948317,11.16928041665894,6.855336494107751,4.007825105780775,0.0005095992921307995,0.009841464824926696,0.00012863412179416072,0.1180400491804183,0.014249974422138328,0.36505908927257463,0.024621560540271287,0.0,0.0506013403394058,0.0,0.0132267001530806,0.0006249972902721356,0.12098089460112732,0.007382726127573851,0.007737206863896703,0.0,0.003157613706969789,7.7665711246383475,2.2288888931916366,22.89079248574249,0.001562327150955043,1.1201136622910793e-05,0.0005544194809079309,1.3053868121903014,0.4946508935290235,186.70213196156234,0.015617849818056657,0.011862227159643957,0.0030465504934027144,79.20327380022152,0.2201458037126608,0.0010623074131294774,0.06224964780099348,0.0003418192845757557,0.025121469399360552,0.1934180118493997,0.0016373910043996356,52.01604411772455,0.005104301717246853,3.938138966691763,0.02131892863162716,0.20979812991887387,0.0009892916140049155,0.014034681225462947,5.145135452325718,0.0021014289267612335,0.0026320986636123047,0.013371192277575432,0.0004964663092031358,0.042488725506086865,0.0004258163859318959,0.0004409973999097977,0.0002972941195283307,0.0,1.4632831662026318,0.01003325028263488,0.010987561947487987,0.0018547793757962001,0.018814989540783037,0.15531702866813096,0.0008956070766082111,0.003636816875263275,0.01419545689895522,0.028291377322605296,0.003570052734170574,0.0007954294397610765,0.03146812551600808,0.40150039164315204,0.012121993125610414,0.00012612265239401934,0.1534519092201121,1.9090479632105906,15.649383934628997,0.4896402601924358
289,2,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.690144778136063,376.4704320275442,146.54527195289342,641.0608283196069,356.9897667366679,6.700811645650903,3.632501115538208,5435.392005441428,2934.4553902954053,1951.9215743874868,1053.8019667507083,17.122744351901304,9.244214476119703,6.149005275008366,3.319720391121588,0.0005305124844799974,0.010245343813888733,0.00013391307365553996,0.12288423615543718,0.014834772047769326,0.3800405679964909,0.025631992539427106,0.0,0.0607141457346472,0.0,0.013769504134008308,0.0006506462437754575,0.12594576947132632,0.0076857021598242484,0.008054730255096143,0.0,0.0032871974482309003,9.288408561154766,0.2649977943831042,23.83019635398223,0.0016264427192551475,1.1660814507754581e-05,0.0005771720267324922,1.3589579334909074,0.5149506259694286,194.36410806319967,0.016258783002952193,0.012349035210813382,0.003171576366581756,82.45365763169096,0.22918025805552503,0.0011059029196535588,0.06480428019204056,0.0003558470364925758,0.026152416909994983,0.1857458080093657,0.001704587080914331,30.54876388225653,0.0053137746212903025,4.864515491475889,0.022193825559540484,0.21840793121422036,0.001029890661398849,0.014610643540482112,5.356284111750361,0.002187668425191004,0.002740116053911313,0.013919925999064336,0.0005168405435860922,0.0442323992177705,0.00044329125318926313,0.0004590952732628921,0.00030949462530216053,0.0,1.5233341175848096,0.010444999859780153,0.011438475047260435,0.001930896745757921,0.01958712855547685,0.1616910070974589,0.0009323614507834461,0.003786066397438176,0.0147780172070186,0.029452413110738842,0.003716562355905538,0.0008280726736328935,0.03275953029609177,0.4179773668830555,0.012619461583291232,0.0001312985373095544,0.116660904408718,1.9873924347885066,16.291611232478814,1.340701530237297
290,3,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.8067669234334955,453.0344015182506,103.1390488818094,480.5988057786304,270.916383011467,5.181014156658084,2.764727239418788,3953.40326942899,2329.692587296812,1423.8207996674464,839.0403246424618,15.243533719219318,8.982829498950537,5.489968741031411,3.2351719793866107,0.0006999540143798245,0.013517626334961978,0.00017668385990013486,0.16213249813584682,0.019572881979250122,0.5014225470246445,0.03381865007778564,0.0,0.022,0.0,0.01816737584237209,0.0008584575549021915,0.16617186119949773,0.010140455196581724,0.010627347973398633,0.0,0.004337102551325703,3.516112774238622,1.1362303349343421,31.44137431144324,0.0021459157773023197,1.5385187275360078e-05,0.000761516248755461,1.7929984472516893,0.6794218202197564,256.44248094093655,0.021451710873499598,0.01629322027736849,0.004184553002323888,108.78870968733594,0.30237863638554435,0.0014591196451948217,0.0855022594121892,0.00046950179116384883,0.03450529391373068,0.24569195269918712,0.002249018835655618,11.558772029612086,0.007010952591111014,1.1406377809436314,0.02928235950954636,0.2881657127741924,0.0013588296673640243,0.019277168583237556,7.067039279675796,0.002886392575370519,0.003615287647154593,0.018365841272266113,0.0006819153627118383,0.05835988087721774,0.0005848750053703721,0.000605726705598914,0.00040834478310452436,0.0,2.0098750963238414,0.013781050957200386,0.01509183433366547,0.0025476100338542645,0.025843103911151494,0.21333384758686164,0.0012301503912175635,0.004995306333258083,0.01949800008715309,0.038859283038817756,0.004903603245565288,0.0010925525959595622,0.04322266753519065,0.5514760621636876,0.01665001871387575,0.00017323426113544535,0.0679543134915198,2.622150003202721,21.49502418226115,0.2115673780427653
291,2,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7273327453820666,489.48082889295387,264.84652937984265,860.3143443700017,756.2144768163967,8.949843561778133,7.472479948042743,7887.434580945768,6758.489003654504,2832.507860941307,2427.084882223049,21.537673805985563,18.454939953948507,7.734533926813084,6.627473350972744,0.000676688213149491,0.013068313378747561,0.00017081105757227506,0.15674336914006806,0.018922298123341404,0.48475574167483976,0.032694550530638807,0.0,0.0379806512922535,0.0,0.017563509664677696,0.0008299232477524157,0.16064846764318308,0.00980339617535758,0.0102741051024741,0.0,0.004192941415305758,15.19052965991824,2.6845103621012063,30.39629313452237,0.0020745875915843073,1.487379838168092e-05,0.0007362041778004686,1.7334008956653677,0.6568384894636783,247.91857841875193,0.02073867654412921,0.015751649236146352,0.004045462467246203,105.17267714277999,0.29232786004036027,0.0014106199052991144,0.082660246177947,0.0004538960011746564,0.03335837098294016,0.1222321859956054,0.002174263602999368,37.67533644136514,0.006777915239986447,3.9496313053037615,0.02830904191737868,0.2785873604009411,0.0013136634703035178,0.01863641395746601,6.832137660726476,0.002790451649893034,0.0034951189474097893,0.017755378293713164,0.0006592491489908962,0.05642005431658529,0.0005654343202110848,0.0005855929298895832,0.00039477179350524164,0.0,1.9430687725822744,0.013322982018772472,0.014590196210882093,0.002462929915671682,0.024984103881978952,0.20624283476074637,0.001189261370085449,0.00482926713375841,0.018849905233638088,0.0375676376784644,0.004740612168894596,0.0010562371937916039,0.041785987452129005,0.5331455258970222,0.016096588034259472,0.0001674761201675247,0.1266427873798194,2.534992247811196,20.78055015998013,9.022015759964914
292,5,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7207911812227841,444.8002946394984,303.7607973541221,907.0400689296696,663.9473108577919,9.380436519107617,6.655535630582275,6958.446060461395,4879.280092124174,2496.033422680793,1750.224990284025,22.38399905865417,15.695717124201684,8.029265341456359,5.630141298005971,0.0005886288800941444,0.0278470164957364,0.00014858293608884372,0.13634591536577992,0.016459886453924943,0.4216731188699321,0.028439917069724138,0.0,0.1108533880190878,0.0,0.015277920944306446,0.0007219230103254046,0.13974283245976524,0.008527652764871115,0.008937107020516179,0.0,0.003647302201562872,17.43219036154873,1.489890562638367,26.44073834759492,0.001804615695916821,1.2938229326333467e-05,0.0006403998655191385,1.507828580641001,0.5713622565645617,215.65623921533208,0.018039894461865963,0.013701842989631488,0.003519015102206259,91.48626200377045,0.2542864165979813,0.001227051984887008,0.07190343675349685,0.00039482924286081075,0.029017352706740933,0.231926201528387,0.0018913205887040358,51.31107322376852,0.005895886140113504,6.875161277262464,0.024625106979192454,0.2423340066734146,0.001142712762420352,0.016211205195516932,5.943052445327608,0.002427322358680616,0.003040289326504277,0.015444821171086955,0.0005734592102135551,0.04907795457623211,0.0004918527679439824,0.0005093880812666161,0.0003433990339837826,0.0,1.6902117893079607,0.011589225041654418,0.012691533100589243,0.002142421945351536,0.021732852445822296,0.17940387684252532,0.0010344994560411787,0.004200821071478729,0.016396914253781966,0.032678855734068896,0.004123703025577368,0.0009187860885024508,0.03634825983313075,0.46376580489756364,0.01400189393553069,0.0001456819834320718,0.2328764509900261,2.20510660431261,18.07631894676884,1.1711135314995187
293,5,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.691852425284981,140.944465737988,62.97143787192982,191.66704957148244,138.27224030875672,2.0298259462899533,1.378758963589627,1534.2943412122484,971.404213094928,551.5256299129543,349.18614123544086,5.921310343381395,3.748945466395067,2.128505808385657,1.3476159393439515,0.00020946389308800674,0.004045200940720133,5.2873315075260966e-05,0.0485187648873028,0.005857259154315087,0.15005259863384754,0.010120359278959776,0.0,0.0440003800725234,0.0,0.005436656113056148,0.00025689667864816143,0.049727559601706835,0.00303456967104115,0.003180274180842215,0.0,0.0012978943851440449,1.7978454632166547,0.2472744007056812,9.408950491050971,0.0006421734338519084,4.6040756340833625e-06,0.00022788662517411734,0.5365615845418821,0.20331955612578892,76.74138487316009,0.006419505825597373,0.004875807953272349,0.0012522433541244551,32.55543390992681,0.09048795358374698,0.00043664708692969816,0.025586875360899486,0.00014050019139629747,0.010325840050677852,0.0735242485299039,0.0006730274150396536,6.873526848594984,0.0020980541490153793,0.9657255686361348,0.008762857124416532,0.08623468229644105,0.00040663493075575075,0.005768765799188109,2.1148383032538587,0.0008637639236244855,0.0010818885378876522,0.005496047645549636,0.00020406575817226853,0.017464415658113408,0.00017502606325258934,0.000181266013617392,0.0001221987248219957,0.0,0.6014627441913264,0.004124031757853433,0.004516288653862076,0.0007623819633836853,0.00773364684464865,0.06384096287036814,0.00036812716940621995,0.0014948643628517402,0.00583485046414658,0.011628787807055303,0.001467421866113804,0.0003269505073927816,0.01293454716391808,0.16503130284637055,0.004982581238407006,5.184100956375725e-05,0.1248374689578778,0.7846883318730814,6.432467497492,0.601802378818119
294,3,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7302720157508178,690.0952278773636,1237.234095656768,836.6482214084309,542.653521491272,8.948530668119496,6.515554134837279,1796.997773664705,1255.4817939465397,646.6576446212547,451.7907098363605,25.38974925601254,17.73867970842524,9.136614241838668,6.383342821592953,0.001056463142460762,0.020402588888782172,0.0026104376904615,0.24471180242801327,0.029541981298776342,0.7568132032212033,1.1107242355764448,0.0,1.0255288245338352,0.0,0.027420605608932384,0.0012956976422582723,0.2508085432254007,0.01530531569628224,0.016040198649261938,0.0,0.0065461285976163575,1.828038762453975,0.0438771475204096,47.455479111414384,0.0032388998119449656,2.3221358778369972e-05,0.0011493810059907202,2.70623031670034,1.0254732403838676,387.0568976096796,0.03237775827410173,0.024591882239986016,0.00631588064902473,164.1983040876853,0.4493066126868104,0.002202296285070332,0.12905131452975682,0.0007086341780943906,0.05207995166929763,0.1284686966575632,0.003394516579314677,6.840590947936927,0.010581856598981252,11.655692217349989,0.044196808519672406,0.43493779335862004,0.0020509253907547665,0.029095651543962407,10.666510044827788,0.0043565252972413634,0.005456670109959451,0.02772015587570446,0.0010292368243949948,0.08808444823308716,0.0008827706869683591,0.0009142428298470788,0.0006163279356977409,0.0,3.033569229683264,0.0757639789167826,0.0480609341126451,0.0038451898936745685,0.03900582925166245,0.32199164857216,0.0018567056139488338,0.0075395767692879685,0.029428959646763488,0.058651567716681875,0.007401166344878697,0.0016490248289436373,0.0652373645006135,0.8323605860615653,0.02513040961423292,0.0002614680509592861,5.954369530825427,3.9576954706681837,32.443132446325244,4.719544818683476
295,5,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7612147895976094,859.9434523256595,190.0706241015904,990.5767715071855,697.6603630552322,10.612736131035195,6.98986403689148,13083.046703935375,9637.8539802483,4709.456783007128,3469.303276832269,29.97614324026785,22.082447458802257,10.790403359854126,7.948938372204447,0.0013061458911550112,0.025224502942844007,0.0003297000844354621,0.3025465843644969,0.03652388421246605,0.9356771817488665,0.06310713266305974,0.0,0.0311095616848794,0.0,0.03390114610687358,0.0016019206762603495,0.3100842187805886,0.018922548649416636,0.01983111262191693,0.0,0.008093229784461206,13.33847013202943,1.4049841783533412,58.67102841826637,0.004004376027147373,2.8709456237874183e-05,0.0014210238086012077,3.3458163059470447,1.2678318869667058,478.5332834977398,0.04002986401969894,0.030403886943664592,0.007808565417184433,203.00465922474595,0.5642522299668062,0.002722783340221825,0.1595510883877857,0.0008761116056487258,0.06438844115844879,0.1575877744767378,0.00419677100348449,22.286202216990382,0.013082755055095775,4.01360892095258,0.054642209017981856,0.537730270816796,0.002535637699541721,0.0359720696228983,13.187415356076103,0.005386139267907315,0.0067462904828945415,0.03427149158738642,0.0012724849501873502,0.1089021807862797,0.0010914032485128873,0.0011303134654951231,0.0007619898588611227,0.0,3.7505179552747436,0.025716065218218072,0.028162046362966705,0.004753955702264689,0.0482244023104148,0.3980906213056793,0.002295516342477403,0.009321467851036751,0.03638415121047576,0.07251318205432727,0.009150345736247114,0.0020387526248388014,0.08065545513853349,1.0290793078794698,0.031069688985285,0.000323262976911156,0.1102568495130079,4.8930506609207525,40.11068861547094,6.618804153030047
