identifier,counting,library_id,counting_time_s,characterization,volume_m3,mass_t,density_g_cm3,filling,total_activity_Bq_g,true_total_activity_Bq_g,LL,true_LL,IRAS,true_IRAS,bgo_10cm_c_s,true_bgo_10cm_c_s,bgo_40cm_c_s,true_bgo_40cm_c_s,DR_10cm_uSv_h,true_DR_10cm_uSv_h,DR_40cm_uSv_h,true_DR_40cm_uSv_h,Be-7,Ag-108m,Ag-110m,Al-26,Au-194,Ba-133,Ba-137m,Bi-207,Co-57,Co-58,Co-60,Cr-51,Cs-134,Eu-150,Ga-68,Hf-172,K-42,Lu-172,Lu-173,Mn-54,Na-22,Pm-143,Pm-144,Pm-146,Rh-101,Rh-102,Rh-102m,Rh-106,Sb-124,Sb-125,Sc-44,Ti-44,Tl-202,Zn-65
255,4,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.6855985827587603,43.35221115244838,244.1490056926832,390.46462055315925,305.6989904004402,3.947323479048437,3.259871179091029,2029.479512724564,1526.925385647434,729.311985808888,548.7145734689009,11.885528302067492,8.942349391787602,4.271173073696861,3.213514870108784,0.0,0.0,0.0,0.0,0.0,0.0711107253051121,0.0,0.1576207307747175,4.015817192864113,0.0,17.97344648257616,0.0,0.0,0.0,0.0,0.4310835708772133,0.0,0.0,0.2941565426514595,13.996495914995975,5.594064234829953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45351526434688,0.0,0.3649004932268042
256,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7933420974060452,64.44285814851231,138.36529199325952,538.4723719116473,344.2485300590181,5.372323753364162,3.4232740667648685,4552.956255629852,2753.1275308105864,1632.593695087488,987.2132294298418,13.088875110640798,7.914713076781266,4.693393430915704,2.8380484990607573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360272531299462,10.414486509811807,1.239996575231258,13.793882398040136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184290897875642,29.968972499557868,5.504849007776799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103938470921008,0.0,3.26227634425592
257,6,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7593864657926535,43.66469613864953,113.7628776666389,411.5121049810564,234.25857174930843,4.113425277279287,2.377650948664024,1919.53206559078,1057.4052898608095,689.1597320763182,379.63478668551255,10.090029701517812,5.558256083601246,3.62257150604044,1.995552115044907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,2.623184569698769,0.1695772531277777,12.69205623644656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4249665433483,2.963680811176217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898644463788898,0.0,0.6793662784730218
258,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7499486838075196,43.997310508929246,160.97641788642434,402.8808741238677,331.769980769214,4.027718800723895,3.390431841030941,2712.4503189760767,2114.0540371686466,975.189841876978,760.052270009544,11.846495085727588,9.233028375515037,4.259094291470034,3.319491390707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410378644693749,4.012364944680076,0.1089940514782284,18.969676238686443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.133099558233756,3.2353476602046984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113060811051872,0.0,2.3837293801248
259,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7876600756338081,51.33267099862963,171.47842134508682,470.47471765675397,337.7752967448688,4.704263013935873,3.4459290691316435,3429.851106155405,2371.447228730022,1234.9385519045632,853.8538601020102,15.708423143129655,10.861024393636033,5.655912378897799,3.910577258822061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0812551940128381,4.602742478627455,0.0484162631665875,31.649027175060937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101737392662141,11.975510429514683,1.8104518147047644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107128593048916,0.0,0.7443810449712532
260,6,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7580657383585253,47.8222158106792,61.18764813490145,425.98404998749635,272.4924291809252,4.257144404854782,2.748104409990345,8025.607530310194,5104.599472405542,2891.051814321533,1838.8217353449863,15.213977841928545,9.67668341266326,5.480506999232131,3.485816248943078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,5.395490712565605,0.2696095020182069,32.65077513120753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391340208934764,7.125105901760645,1.5332539060020292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327265168222725,0.0,0.6541201194094327
261,3,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7760737028263269,62.74489216786124,167.97247677263832,560.6263845437009,338.4229020890821,5.601244891628938,3.447796214462365,3065.430244344267,1760.15364058767,1099.573127066291,631.3690048139097,13.145906075214471,7.548308913505224,4.715450654247525,2.7075865292967207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061314367054163,6.801145804145596,0.5018953808071025,14.042892301131747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216851633708009,32.52945207545983,4.519127729568636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836212782949899,0.0,3.98375806802838
262,6,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7200189674108453,42.98980069702729,74.04023973163908,414.28246499352207,310.56343037547055,4.140912251834156,3.097355662661512,5629.102304974198,4059.5335824739113,2028.66194342726,1463.0079257135656,15.266433038171163,11.009676897909769,5.501842041323568,3.967757436649078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,1.5438204095325774,0.1912398101064089,33.35178413345227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.536284362233117,1.2156244853302831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711934136883137,0.0,1.057854082684322
263,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7156054440168638,36.40148308015846,88.18722204045825,336.0458678612115,265.0519997828828,3.3540933901264265,2.583440531411663,2825.0105428368884,2121.0332849196434,1016.0936585353804,762.8886468455747,9.787913308120308,7.348818562490505,3.520495407669469,2.6432071051937416,0.0,0.0,0.0206028037525252,0.0,0.0,0.0,0.0,0.0226300193638647,2.4711337003614173,0.6365288485689136,16.807582833154058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.249235669807616,1.772302707607222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475373655117246,0.0,1.3739291320311144
264,3,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7482434044034135,44.27170546057049,87.1086185265145,391.19343940164924,263.0417351829757,3.9046693049612085,2.5124028200331368,3352.229108806758,2100.9646671247488,1205.044581308783,755.2455412395964,10.30397214956737,6.457876450152387,3.704026604915609,2.3214490329951776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325716549241301,4.998337228255517,0.7265089055284332,16.151034328628793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71515631683672,2.201419561105508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0620882620703787,0.0,6.384589203221003
265,6,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.8071277407988392,145.40285959469094,403.27059177687903,1288.216908757215,733.281328767293,12.941729104296947,7.33285888336404,6493.526842759853,3436.068661033812,2328.47582924272,1232.1197738261992,30.553116761981588,16.167270813672722,10.955863525477955,5.797327126849671,0.0,0.0,0.0138517790826473,0.0,0.0,0.2331815142663698,0.0,0.2788102812463549,13.523253874244944,3.173221518554945,31.75035529245208,0.0,0.0,0.0,0.0,0.8736230984412209,0.0,0.0,0.6466717951098824,83.55973133736158,10.116121369636137,0.0545272026271142,0.0,0.0,0.0544706928544833,0.0,0.0,0.0,0.0103903071781672,0.0,0.0,0.6417814236718588,0.0,0.4728681079631311
266,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7785216529286558,174.49394300227723,183.02551267654545,1487.5362545079463,633.7613446982087,14.85186479006505,6.336089147763087,21900.1506678142,9105.787609002622,7881.9845937148675,3277.2230080260806,48.49807121733772,20.16484464649746,17.454722387902866,7.257438418993767,0.0,0.0,0.0226386237628987,0.0,0.0,0.0,0.0,0.0579010529891863,25.855673078752087,2.3497755014415342,95.3933553389761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394904254787006,41.828639475709664,4.953484081446139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681878213591195,0.0,3.4693837730535018
267,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.751528327447827,66.60943715878273,371.3131729425586,602.5167407325773,390.1625391401159,6.071809861722501,4.163055080556361,2459.194993140394,1502.6855285180752,883.1161126963453,539.6260996999257,17.10956435954502,10.454760535074469,6.144178078304475,3.754386093278386,0.0,0.0,0.0,0.0,0.0,0.1321247571890791,0.0,0.2151430789369327,5.344139477574695,0.7510312165578722,22.970142008994152,0.0,0.0,0.0,0.0,0.5469976420434952,0.0,0.0,0.3673131057584602,25.32612336258529,8.469803518867804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3600268864573324,0.0,1.126592103817612
268,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.8235378049593522,100.84898147101548,249.36034082105184,910.4064989549034,534.9744392896785,9.149634760820875,5.312580639183127,4483.588192860996,2476.2663610620702,1607.2817155453588,887.694737730901,19.428159092693743,10.730088212651172,6.964628224802953,3.8465340366993175,0.0,0.0,0.0,0.0,0.0,0.0524576088869681,0.0,0.0982290134905411,9.322653573123334,0.5622105275314934,17.429960839016815,0.0,0.0,0.0,0.0,0.5170896620924893,0.0,0.0,0.444483466071357,55.9572589555341,7.199686411695058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901001779804328,0.0,8.974851235592887
269,3,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7129484010894853,83.82306662409295,211.016985471118,717.8110999352758,447.8322585551288,7.162150943373177,4.513380620496046,5589.537687489441,3345.1018505215,2007.895668561332,1201.640617182314,20.14912305222444,12.058397773976669,7.238047073628781,4.33166498087112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713650927010317,11.65532848523051,1.5960055979581702,29.98164223628947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286177285506192,33.28338178045751,5.806393385998431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521616062130264,0.0,1.048170710694177
270,6,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7051567804504467,109.15749733829576,360.473637413412,950.4479195421543,584.283256674923,9.564565704288011,6.070928199311156,5553.8795092637365,3266.940353834449,1994.240652785753,1173.0656477109308,25.631723985011867,15.077265051449148,9.203625301311336,5.413818367552552,0.0,0.0,0.0,0.0,0.0,0.0912480192174896,0.0,0.2067604529933291,13.841181364038231,0.6139346520390688,34.89066546528124,0.0,0.0,0.0,0.0,0.6689480342107151,0.0,0.0,0.4898249063801809,44.86805399442683,9.271104322440554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6117261198221003,0.0,3.604050007446051
271,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7674463403050641,50.601050511069175,120.58540850455756,446.08612886079976,241.52450161288203,4.45778429191895,2.473225484713832,2947.5354086286834,1553.3367563966035,1059.05858402511,558.1186983972151,12.193089911669496,6.425698798528265,4.381014897714599,2.308773442049083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338464206952649,6.350564358860831,0.3076996689049504,18.43076685366657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.337551736893403,3.2298686518146846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139328365409684,0.0,1.7968199836925136
272,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7502735082666003,217.9403043054839,2312.1116977367105,2001.0319880211136,1633.1836756710154,20.364754349496486,18.42910700508479,7698.826157699899,5671.8324194643765,2767.3951781074147,2038.7785575546,66.73715222321219,49.16618920973682,23.98912113094333,17.67311953249668,0.0,0.0343447644125463,0.0148368014998194,0.0042637610134936,0.0,1.7084923701346235,0.0,4.357921081353056,14.020581713375968,0.2580410781855689,106.56855454800072,0.0,0.0,0.0,0.0,3.606210909769656,0.0,0.0,1.2234156496208533,41.336862418897525,33.19733310683867,0.0,0.0,0.0,0.3501356729293621,0.3160456403165084,0.0,0.0,0.0,0.0,0.0,9.567657878947944,0.0,1.3756069101876247
